UNITID,INSTNM,CITY,STABBR,HIGHDEG,CONTROL,CCBASIC,ADM_RATE,SAT_AVG,UGDS,NPT4_PRIV,NPT41_PRIV,NPT42_PRIV,NPT43_PRIV,NPT44_PRIV,NPT45_PRIV,COSTT4_A,TUITIONFEE_IN,PCTPELL,C150_4,RET_FT4,RPY_3YR_RT,PAR_ED_PCT_1STGEN,DEP_INC_AVG,GRAD_DEBT_MDN,LO_INC_DEBT_MDN,HI_INC_DEBT_MDN,FIRSTGEN_DEBT_MDN,COUNT_WNE_P10,MD_EARN_WNE_P10,PCT25_EARN_WNE_P10,PCT75_EARN_WNE_P10,PCT90_EARN_WNE_P10,_key,real_PCT75_EARN_WNE_P10,real_COSTT4_A,real_NPT41_PRIV,real_NPT44_PRIV,real_GRAD_DEBT_MDN,real_PCT25_EARN_WNE_P10,real_NPT4_PRIV,real_HI_INC_DEBT_MDN,real_NPT43_PRIV,real_DEP_INC_AVG,real_MD_EARN_WNE_P10,real_TUITIONFEE_IN,real_NPT42_PRIV,real_LO_INC_DEBT_MDN,real_FIRSTGEN_DEBT_MDN,real_PCT90_EARN_WNE_P10,real_NPT45_PRIV
178891,Ranken Technical College,Saint Louis,MO,3,2,14.0,,,1780,18795.0,16849.0,15346.0,18942.0,19972.0,25260.0,29450.0,18008.0,0.4682,0.5313,1.0,0.5052935515,0.3892473118,62894.509454,12000.0,9500.0,11000.0,9563.0,1606,55955.0,32881.0,79958.0,83200.0,ranken technical college,82064.3314579702,30225.800563260993,17292.852756889115,20498.12186246005,12316.115679427228,33747.183304603896,19290.116182902897,11289.772706141626,19440.98859997588,64551.33783635779,57429.021070195886,18482.384262927128,15750.259268040854,9750.258246213223,9814.917853530216,85391.73537736211,25925.423505194318
179043,Rockhurst University,Kansas City,MO,4,2,18.0,0.6959,1120.0,1580,25884.0,22797.0,19895.0,21997.0,26522.0,30348.0,59898.0,44966.0,0.2008,0.7456,0.7912,0.7420178799,0.2060702875,103341.71429,18250.0,12500.0,14000.0,12500.0,759,67102.0,43076.0,88628.0,92100.0,rockhurst university,90962.72503635637,61475.89141386101,23397.540761991877,27220.668337480747,18730.759262462245,44210.74991725061,26565.861520524533,14368.801625998434,22576.466383363397,106064.04230882983,68869.66619341049,46150.5381367604,20419.09345351706,12829.287166070031,12829.287166070031,94526.18783960398,31147.456553271462
179159,Saint Louis University,Saint Louis,MO,4,2,16.0,0.7504,1317.0,7267,24398.0,22501.0,21854.0,21880.0,21702.0,27466.0,71932.0,55760.0,0.1689,0.7953,0.8784,0.7302849569,0.2236408567,114138.9285,25000.0,19000.0,20000.0,19500.0,2482,70783.0,46594.0,97115.0,103400.0,saint louis university,99673.29785063128,73826.90275437996,23093.74324189934,22273.695206244145,25658.574332140062,47821.424497269356,25040.71586222213,20526.85946571205,22456.38425548898,117145.68724432278,72647.6346780748,57228.88419040519,22429.699338183556,19500.516492426446,20013.687979069247,106123.86343773128,28189.536104262355
179265,University of Health Sciences and Pharmacy in St. Louis,Saint Louis,MO,4,2,26.0,0.8984,1131.0,337,31817.0,24456.0,28969.0,22688.0,34490.0,34668.0,54802.0,32550.0,0.3127,0.6168,0.6923,0.9336734694,0.2242424242,87470.730769,17755.0,12500.0,15750.0,13918.0,341,137047.0,98569.0,155836.0,147900.0,university of health sciences and pharmacy in st. louis,159941.18358493515,56245.64762199758,25100.243754672694,35398.56914862043,18222.71949068587,101165.60053378854,32655.154381028013,16164.901829248238,23285.66937790375,89774.9698929199,140657.22545987196,33407.46378044636,29732.129593110618,12829.287166070031,14284.641502189015,151796.1257489406,35581.25819786527
179326,Southwest Baptist University,Bolivar,MO,4,2,18.0,0.6839,1088.0,1341,21677.0,21978.0,17947.0,19633.0,22016.0,23857.0,40301.0,30566.0,0.3627,0.5532,0.6482,0.5891121192,0.3549432739,58822.310185,20957.0,14518.0,14000.0,14000.0,1202,43112.0,28512.0,67324.0,66500.0,southwest baptist university,69097.51433347989,41362.648166383064,22556.96586687097,22595.966899855823,21509.06969114637,29263.090854319096,22248.036631912004,14368.801625998434,20150.191594516233,60371.86473080087,44247.69826428889,31371.199321447722,18419.777341556706,14900.447286160375,14368.801625998434,68251.80772349256,24485.464313674616
179548,Stephens College,Columbia,MO,4,2,20.0,0.7722,,391,23459.0,9918.0,14796.0,18547.0,25644.0,29787.0,46643.0,28300.0,0.4522,0.4274,0.7838,0.5950920245,0.3089622642,58609.824,27000.0,23750.0,14000.0,20000.0,367,43071.0,26214.0,64594.0,63700.0,stephens college,66295.59801641021,47871.71530296035,10179.269609046605,26319.539206935988,27711.260278711266,26904.55470170878,24076.979810306948,14368.801625998434,19035.58312552807,60153.78102790586,44205.61820238418,29045.506143982548,15185.770632733773,24375.645615533056,20526.85946571205,65378.047398292874,30571.67814525824
179867,Washington University in St Louis,St. Louis,MO,4,2,15.0,0.1206,1530.0,7857,21786.0,1716.0,1928.0,5578.0,12603.0,42170.0,88488.0,65790.0,0.1775,0.9426,0.9495,0.8788167939,0.114071607,123625.32544,17500.0,9459.0,17415.0,12999.0,822,86182.0,60733.0,137446.0,154300.0,washington university in st louis,141066.7363062129,90819.03702009638,1761.2045421580938,12935.000492318448,17961.002032498043,62332.88779655449,22359.908016000136,17873.762879768765,5724.9411049870905,126881.98408548982,88452.29012369979,67523.10421245979,1978.7892524946415,9708.178184308514,13341.432309739546,158364.72077796844,43280.88318345386
179894,Webster University,Saint Louis,MO,4,2,18.0,0.8623,1102.0,2304,27047.0,22359.0,22083.0,27257.0,29315.0,31314.0,51188.0,31750.0,0.2882,0.6439,0.6866,0.5607521697,0.3013270882,75305.191444,23000.0,19500.0,16750.0,18500.0,1551,50876.0,32114.0,75788.0,81100.0,webster university,77784.48125936923,52536.44411654342,22948.002539692785,30087.244261867436,23605.888385568855,32959.978244093836,27759.49839845569,17191.24480253384,27975.030422845666,77288.95409047646,52216.22510887831,32586.389401817876,22664.73187906596,20013.687979069247,18987.345005783645,83236.41513346236,32138.903865465356
179946,Westminster College,Fulton,MO,3,2,21.0,0.792,1118.0,638,24314.0,24543.0,17050.0,22123.0,24957.0,26066.0,51532.0,35214.0,0.3828,0.5549,0.7097,0.6801801802,0.2700296736,75726.560831,27000.0,15638.0,19598.0,16638.0,405,52199.0,35548.0,77814.0,81200.0,westminster college,79863.85212324587,52889.50609935366,25189.53559334854,25614.44158428878,27711.260278711266,36484.440014356594,24954.503052466138,20114.269590451237,22705.785597997383,77721.42359998157,53574.07686253516,36141.64146127921,17499.14769451952,16049.95141624025,17076.294389525854,83339.04943079091,26752.655941662513
179955,William Jewell College,Liberty,MO,4,2,22.0,0.3836,1095.0,924,17562.0,12909.0,4356.0,12869.0,16624.0,23901.0,35785.0,20610.0,0.3157,0.6766,0.738,0.7652329749,0.2013274336,97761.374046,24498.0,18131.0,19500.0,18750.0,419,59268.0,43279.0,84654.0,74200.0,william jewell college,86884.0380605194,36727.68329902528,13249.061442143842,17061.925587899856,25143.35015955069,44419.097540827584,18024.63529684175,20013.687979069247,13208.007723212417,100336.69931085756,60829.29534069108,21152.928679416265,4470.749991632084,18608.624448641258,19243.930749105046,76154.6486177917,24530.623404499183
179964,William Woods University,Fulton,MO,4,2,17.0,0.7096,,1300,26569.0,24014.0,22967.0,24218.0,29491.0,29428.0,49094.0,30340.0,0.3482,0.4681,0.5797,0.6771799629,0.2978723404,75989.808,21983.0,12683.0,15010.0,14000.0,516,42401.0,29832.0,62939.0,65500.0,william woods university,64597.000395622534,50387.28193048337,24646.600160480455,30267.8806251657,22562.0975817374,30617.86357905609,27268.90645722517,15405.408029016893,24855.97412703072,77991.60548212206,43517.968410282825,31139.24580948518,23572.01906745043,13017.107930181295,14368.801625998434,67225.46475020696,30203.221017848708
180054,Blackfeet Community College,Browning,MT,3,2,33.0,,,286,5410.0,6643.0,1521.0,3461.0,9453.0,,11405.0,3610.0,0.4929,0.623,0.75,,0.347826087,27900.950495,,,,,230,22953.0,7866.0,37636.0,40600.0,blackfeet community college,38627.44414257693,11705.441610322296,6817.996371536256,9702.0201264688,,8073.213827864549,5552.515485475109,,3552.17303054147,28635.944488532703,23557.65026582443,3705.098133561025,1561.0676623674012,,,41669.524715395455,
180106,Carroll College,Helena,MT,4,2,22.0,0.7093,1200.0,1092,23960.0,17072.0,16329.0,19139.0,23919.0,28005.0,55626.0,41484.0,0.2024,0.6929,0.8205,0.7934186472,0.1971830986,101924.30833,25757.0,19500.0,21500.0,23248.0,428,61772.0,41237.0,82374.0,81400.0,carroll college,84543.97608142822,57091.35423198492,17521.727239931806,24549.097578018325,26435.515962917263,42323.305189378385,24591.177639923033,22066.37392564045,19643.178165713143,104609.2976614907,63399.25814579823,42576.81190377993,16759.1544107806,20013.687979069247,23860.421442943683,83544.31802544804,28742.734966863296
180258,University of Providence,Great Falls,MT,4,2,20.0,0.5028,980.0,528,17649.0,14257.0,11616.0,16802.0,22545.0,20676.0,43477.0,30448.0,0.3292,0.2794,0.7216,0.5833333333,0.4,69700.080402,18750.0,12407.0,10076.0,12500.0,405,48296.0,30699.0,69928.0,53700.0,university of providence,71770.1114359156,44622.31344953814,14632.571770132834,23138.90233272391,19243.930749105046,31507.702936894708,18113.9271355176,10341.43179882573,17244.614637144692,71536.18775803424,49568.260237801456,31250.090850600023,11921.999977685558,12733.83726955447,12829.287166070031,55114.617665436854,21220.667315653114
180595,Rocky Mountain College,Billings,MT,4,2,20.0,0.6961,1083.0,840,19751.0,15404.0,13781.0,14957.0,19892.0,25150.0,46093.0,35582.0,0.3111,0.4841,0.6905,0.6535580524,0.3153347732,80462.083333,26000.0,12500.0,12000.0,12000.0,433,49036.0,32236.0,73711.0,97200.0,rocky mountain college,75652.76690385504,47307.226667653274,15809.78716049142,20416.014424597204,26684.917305425664,33085.19208683468,20271.300065363932,12316.115679427228,15351.011851432755,82581.69384474514,50327.7540380328,36519.3356754483,14144.032514848886,12829.287166070031,12316.115679427228,99760.53700336056,25812.525778132902
180814,Bellevue University,Bellevue,NE,4,2,18.0,,,10220,17550.0,17561.0,18288.0,16324.0,18262.0,17231.0,23531.0,9903.0,0.3004,0.3295,0.5793,0.5323677858,0.4493882091,67342.345992,20000.0,10500.0,11108.0,11235.0,3187,61289.0,39416.0,93809.0,100600.0,bellevue university,96280.20798094908,24150.876504383512,18023.608953868465,18743.07537814167,20526.85946571205,40454.334635025305,18012.319181162322,11400.617747256472,16754.022695914173,69116.34361345705,62903.534489701284,10163.87446444732,18769.760295447097,10776.601219498825,11530.963304863742,103250.10311253161,17684.915772684217
180832,Clarkson College,Omaha,NE,4,2,26.0,0.7818,,622,19241.0,,19222.0,17312.0,20003.0,20262.0,24670.0,16104.0,0.4013,0.4667,0.6087,0.7209737828,0.3333333333,90115.281553,23716.0,24508.0,18515.0,20000.0,402,64876.0,46975.0,87488.0,71800.0,clarkson college,89792.69404681078,25319.88115095581,,20529.938494631904,24340.749954441348,48212.46117009118,19747.865148988276,19002.740150382928,17768.049553520348,92489.18600757522,66585.02673487674,16528.22724179134,19728.36463249585,25153.613589283545,20526.85946571205,73691.42548190625,20795.761324712876
180878,Bryan College of Health Sciences,Lincoln,NE,4,2,26.0,0.6737,,553,26919.0,23196.0,25806.0,24353.0,31262.0,29816.0,32845.0,20640.0,0.2787,0.7,0.7111,0.8346153846,,87406.69186,24985.0,24209.0,22474.0,22549.0,193,70845.0,51898.0,90460.0,82900.0,bryan college of health sciences,92842.98536341559,33710.23495756561,23807.051608332833,32085.534030854502,25643.179187540776,53265.147627576196,27628.12649787513,23066.03198162063,24994.530428424277,89709.24400865087,72711.2679424185,21183.718968614834,26485.806768608258,24846.73704027115,23143.007704617048,85083.83248537644,30601.44209148352
180984,Concordia University-Nebraska,Seward,NE,4,2,18.0,0.8572,,1283,23965.0,19107.0,20295.0,21442.0,25401.0,26433.0,53292.0,40640.0,0.1138,0.6489,0.7953,0.7738287561,0.1827586207,86158.86087,25750.0,14250.0,19500.0,15000.0,464,52415.0,34805.0,70805.0,68500.0,concordia university-nebraska,72670.21422348708,54695.86973233632,19610.335190568007,26070.137864427586,26428.331562104264,35721.867185205396,24596.30935478946,20013.687979069247,22006.846033189886,88428.54144021634,53795.76694476485,41710.57843432688,20829.6306428313,14625.387369319835,15395.144599284036,70304.49367006376,27129.32381285833
181002,Creighton University,Omaha,NE,4,2,16.0,0.7975,1321.0,4348,31568.0,20472.0,22095.0,23405.0,28113.0,35090.0,63423.0,48856.0,0.1152,0.8336,0.9415,0.811147541,0.1838398814,129583.16856,25000.0,24950.0,20000.0,22068.0,1314,73911.0,51701.0,108608.0,123300.0,creighton university,111469.05764260271,65093.75039469276,21011.293349102853,28853.58000797814,25658.574332140062,53062.95806183893,32399.594980679896,20526.85946571205,24021.557289749526,132996.7745076398,75858.03549851217,50143.012302841395,22677.047994745386,25607.25718347578,22649.336734466673,126548.08860611478,36014.37493259179
181020,Doane University,Crete,NE,4,2,18.0,0.9801,,978,26364.0,21129.0,24188.0,24225.0,26122.0,29410.0,57836.0,43985.0,0.2678,0.5714,0.7925,0.6454720617,0.2992545261,85756.307573,25000.0,14575.0,21223.0,19000.0,875,53316.0,37728.0,72174.0,77400.0,doane university,74075.27775391507,59359.5722029461,21685.600682551492,26810.131148166507,25658.574332140062,38721.86769611921,27058.50614770162,21782.07692204034,24863.15852784372,88015.38369246744,54720.50196369518,45143.695679967226,24825.18383783215,14958.948835637655,19500.516492426446,79438.94613230563,30184.746844329566
181127,Hastings College,Hastings,NE,4,2,22.0,0.7165,1320.0,891,24452.0,21646.0,18812.0,21933.0,24986.0,27290.0,51422.0,37770.0,0.2737,0.4885,0.6563,0.7534013605,0.2748538012,81435.922311,27000.0,14645.0,16750.0,15875.0,475,51303.0,36199.0,69057.0,77200.0,hastings college,70876.16670618385,52776.60837229225,22216.21999974015,25644.205530514064,27711.260278711266,37152.58928996552,25096.13838277955,17191.24480253384,22510.78043307312,83581.18663692707,52654.47355847126,38764.974100997206,19307.56401344875,15030.792843767647,16293.194700908938,79233.6775376485,28008.89974096409
181297,Nebraska Methodist College of Nursing & Allied Health,Omaha,NE,4,2,26.0,0.7341,,781,21863.0,17272.0,25440.0,14892.0,20420.0,26303.0,32835.0,17885.0,0.3085,0.5952,0.8571,0.7584158416,0.302970297,97127.995833,23417.0,23365.0,20000.0,21655.0,359,65071.0,42399.0,86864.0,80300.0,nebraska methodist college of nursing & allied health,89152.25603148057,33699.97152783276,17726.995834588924,20957.923514492002,24033.873405428953,43515.91572433626,22438.936424943127,20526.85946571205,15284.299558169192,99686.63603251282,66785.16361466743,18356.144077213,26110.165240385726,23980.503570818102,22225.457086499722,82415.34075483387,26995.8992263312
181330,Midland University,Fremont,NE,4,2,20.0,0.6612,1086.0,1159,26267.0,21086.0,22445.0,23055.0,28289.0,28680.0,55719.0,42050.0,0.2806,0.4212,0.6926,0.6409495549,0.3412384717,78419.076305,26134.0,15750.0,14000.0,15000.0,519,52163.0,35105.0,71923.0,72600.0,midland university,73817.66566762039,57186.80412850048,21641.467934700213,29034.21637127641,26822.447263845934,36029.770077191075,26958.95087929292,14368.801625998434,23662.337249099564,80484.86793718423,53537.12851549688,43157.72202665958,23036.268035395347,16164.901829248238,15395.144599284036,74512.49986053474,29435.516473831078
181446,Nebraska Wesleyan University,Lincoln,NE,4,2,20.0,0.7982,1189.0,1453,18327.0,14925.0,16974.0,14594.0,18244.0,23652.0,53569.0,43572.0,0.3357,0.6612,0.75,0.7412663755,0.262295082,93734.771509,26970.0,17750.0,17500.0,16040.0,698,56405.0,41245.0,80584.0,81700.0,nebraska wesleyan university,82706.82215924699,54980.16673593644,15318.168876287617,18724.60120462253,27680.469989512698,42331.51593316467,18809.787671405236,17961.002032498043,14978.449352130081,96204.02409079364,57890.875408174405,44719.81603200027,17421.145628549817,18217.587775819444,16462.541291501064,83852.22091743372,24275.064004151067
181604,College of Saint Mary,Omaha,NE,4,2,19.0,0.4465,1150.0,445,16590.0,14090.0,12713.0,9320.0,15242.0,23898.0,35971.0,24510.0,0.388,0.605,0.7978,0.6291946309,0.26,92607.295359,24250.0,17500.0,19000.0,16828.0,476,54338.0,36095.0,77863.0,69700.0,college of saint mary,79914.14292893687,36918.583092056404,14461.172493594138,15643.519598819152,24888.817102175857,37045.84962074382,17027.029926808144,19500.516492426446,9565.516511021815,95046.84686669403,55769.424482393064,25155.666275230116,13047.898219379864,17961.002032498043,17271.299554450117,71536.1052380065,24527.544375579328
181738,Union Adventist University,Lincoln,NE,4,2,22.0,1.0,,471,23716.0,19477.0,16740.0,24957.0,24444.0,26653.0,42099.0,29334.0,0.3077,0.5226,0.8354,0.6206896552,0.2453416149,68476.958763,27000.0,24500.0,16924.0,19500.0,261,55045.0,35545.0,76202.0,88500.0,union adventist university,78209.38725030948,43208.01283235058,19990.082090683678,25087.927638993264,27711.260278711266,36481.36098543674,24340.749954441348,17369.828479885535,25614.44158428878,70280.845458373,56495.048964505986,30106.74477835986,17180.981372800983,25145.402845497258,20013.687979069247,90831.35313577582,27355.11926698116
181853,York University,York,NE,4,2,22.0,0.5188,1022.0,428,20951.0,19343.0,19940.0,20531.0,22098.0,22789.0,34268.0,23000.0,0.4018,0.5221,0.687,0.5907590759,0.334841629,63061.308057,21500.0,15510.0,12000.0,14250.0,257,44130.0,26604.0,57149.0,60100.0,york university,58654.47458029889,35170.72100855102,19852.55213226341,22680.12702366524,22066.37392564045,27304.828461290166,21502.911633306656,12316.115679427228,21071.847584526702,64722.530410500694,45292.515411093635,23605.888385568855,20465.27888731491,15918.579515659694,14625.387369319835,61683.2126944647,23389.330018205594
182634,Colby-Sawyer College,New London,NH,4,2,22.0,0.8008,,771,27431.0,22456.0,19687.0,24437.0,27412.0,29679.0,38527.0,19125.0,0.2278,0.5745,0.7674,0.7492401216,0.2413793103,92072.122402,27000.0,12750.0,19500.0,16000.0,81,46474.0,36418.0,65186.0,72600.0,colby-sawyer college,66903.19305659528,39541.9157317744,23047.557808101486,28134.113583704933,27711.260278711266,37377.35840111507,28153.61410019736,20013.687979069247,25080.743238180265,94497.5758627846,47698.26334047509,19628.809364087145,20205.614115073655,13085.872909391432,16421.48757256964,74512.49986053474,30460.833104143396
182670,Dartmouth College,Hanover,NH,4,2,15.0,0.054,1534.0,4541,29519.0,41.0,489.0,2695.0,8534.0,52036.0,87793.0,68268.0,0.1435,0.9554,0.9842,0.8680555556,0.1736263736,117391.32598,17500.0,7867.0,17483.0,11000.0,390,97434.0,64562.0,189467.0,210500.0,dartmouth college,194458.12411950322,90105.7286536629,42.0800619047097,8758.810934019331,17961.002032498043,66262.75504126506,30296.618228417698,17943.554201952185,2765.9943130046986,120483.76254425258,100000.70125910938,70066.3821002615,501.8817139366596,8074.240170837834,11289.772706141626,216045.1958766193,53406.782957889605
182795,Franklin Pierce University,Rindge,NH,4,2,19.0,0.9347,1175.0,992,27154.0,19364.0,23557.0,24473.0,26943.0,30860.0,64185.0,46442.0,0.293,0.5351,0.7434,0.6892857143,0.2977691562,90037.517708,27000.0,15460.0,20500.0,19500.0,133,53353.0,30187.0,81765.0,70300.0,franklin pierce university,83918.93321069729,65875.82374033639,19874.105334702406,27652.758729233985,27711.260278711266,30982.21533457248,27869.31709659725,21040.03095235485,25117.69158521855,92409.3736316838,54758.47665370675,47665.42036532995,24177.561421688937,15867.262366995414,20013.687979069247,72151.91102197785,31672.94415559369
182980,New England College,Henniker,NH,4,2,18.0,0.9213,,1022,26972.0,25598.0,24340.0,26238.0,28741.0,28249.0,59350.0,41938.0,0.36,0.3451,0.6128,0.4479418886,0.4603305785,63636.854817,26000.0,15000.0,15250.0,15259.0,152,42092.0,22889.0,60577.0,63700.0,new england college,62172.77829272194,60913.455464500505,26272.327430164853,29498.1233952015,26684.917305425664,23491.964315534155,27682.52267545927,15651.730342605437,26929.186933067638,65313.23878342399,43200.82843153758,43042.771613651596,24981.187969771563,15395.144599284036,15660.967429365008,65378.047398292874,28993.16265234498
183026,Southern New Hampshire University,Manchester,NH,4,2,18.0,0.9951,,163164,36708.0,36441.0,36536.0,36641.0,37704.0,38025.0,40918.0,17200.0,0.4875,0.4283,0.6112,0.4741537333,0.4825895769,63122.823133,21082.0,7836.0,11083.0,8920.0,1472,50318.0,29434.0,75732.0,82800.0,southern new hampshire university,77727.00605286524,41995.90178090028,37400.96428950064,38697.23546476036,21637.36256280707,30209.379075688423,37674.99786336789,11374.959172924331,37606.23288415776,64785.665976504424,51643.525729784946,17653.09914051236,37498.46687196277,8042.42353866598,9154.979321707573,84981.19818804789,39026.691559185034
183211,Rivier University,Nashua,NH,4,2,19.0,0.8259,1070.0,1231,28082.0,23321.0,23978.0,25106.0,27352.0,31359.0,53499.0,39488.0,0.2831,0.5167,0.7571,0.6834625323,0.3735795455,87198.131679,26956.0,20925.0,21000.0,20834.0,65,52248.0,35475.0,70095.0,75900.0,rivier university,71941.5107124543,54908.322727806444,23935.344479993535,28072.533005307796,27666.1011878867,36409.51697730675,28821.763375806288,21553.20243899765,25767.366687308335,89495.18973237433,53624.36766822616,40528.231329101865,24609.651813442175,21476.22671600123,21382.82950543224,77899.43167237722,32185.089299263207
183239,Saint Anselm College,Manchester,NH,4,2,21.0,0.7805,1201.0,2087,34779.0,25143.0,26956.0,27193.0,31710.0,37268.0,67213.0,48920.0,0.1135,0.8003,0.8813,0.8355184744,0.130806846,136637.25514,27000.0,26681.0,27000.0,26533.0,88,73371.0,48994.0,103001.0,92200.0,saint anselm college,105714.35259139033,68983.59026344519,25805.341377319903,32545.335682886453,27711.260278711266,50284.647633154804,35695.18226789997,27711.260278711266,27909.344472555385,140236.68670197105,75303.81029293794,50208.69825313167,27666.1011878867,27383.856870233158,27231.95811018689,94628.82213693255,38249.74992840783
183910,Caldwell University,Caldwell,NJ,4,2,19.0,0.7134,1260.0,1575,24691.0,18059.0,18000.0,22793.0,31425.0,30449.0,54073.0,40848.0,0.4862,0.5749,0.7726,0.5227537923,0.4306688418,64033.5,25000.0,17500.0,19500.0,18750.0,602,53843.0,34453.0,74668.0,83800.0,caldwell university,76634.97712928936,55497.44359447238,18534.727754564694,32252.827935500056,25658.574332140062,35360.59445860886,25341.43435339481,20013.687979069247,23393.435390098737,65720.33277988363,55261.384710616694,41924.05777277029,18474.173519140844,17961.002032498043,19243.930749105046,86007.54116133349,31251.117193573307
183974,Centenary University,Hackettstown,NJ,4,2,19.0,0.8308,,910,20503.0,13329.0,16047.0,21277.0,23306.0,28735.0,52362.0,37732.0,0.3828,0.5605,0.7784,0.6578669483,0.3821548822,81177.016949,23163.0,19408.0,19000.0,19000.0,649,53726.0,32641.0,76677.0,86400.0,centenary university,78696.90016262014,53741.37076718071,13680.125490923794,23919.94933539425,23773.18229021441,33500.86099101535,21043.109981274705,19500.516492426446,21837.499442597764,83315.46093789239,55141.302582742275,38725.973068012354,16469.725692314063,19919.264425526973,19500.516492426446,88676.03289187605,29491.965337361784
184348,Drew University,Madison,NJ,4,2,21.0,0.6783,1227.0,1533,24280.0,15224.0,15697.0,20916.0,24947.0,35512.0,65301.0,47100.0,0.2894,0.7048,0.8837,0.696969697,0.2449725777,91832.389771,25288.0,19500.0,21000.0,22091.0,469,63646.0,39892.0,88416.0,89200.0,drew university,90745.14032601983,67021.22249852313,15625.045425300012,25604.178154555924,25954.161108446315,40942.87389030925,24919.607391374426,21553.20243899765,21466.98962924166,94251.52796149049,65322.62487773545,48340.754041751876,16110.505651664102,20013.687979069247,22672.942622852242,91549.79321707574,36447.49166731831
184603,Fairleigh Dickinson University-Metropolitan Campus,Teaneck,NJ,4,2,18.0,0.9071,,2627,15404.0,10218.0,10475.0,15057.0,23123.0,28735.0,50305.0,38004.0,0.2195,0.5332,0.7698,0.5901960784,0.4255060729,68992.07954,25000.0,19500.0,19500.0,19500.0,2429,57273.0,33741.0,85029.0,91100.0,fairleigh dickinson university-metropolitan campus,87268.91667550149,51630.18327113223,10487.172501032286,23732.128571282985,25658.574332140062,34629.83826162951,15809.78716049142,20013.687979069247,15453.646148761316,70809.53604824038,58781.74110898631,39005.138356746036,10750.942645166686,20013.687979069247,20013.687979069247,93499.84486631838,29491.965337361784
184612,Felician University,Lodi,NJ,4,2,19.0,,,1774,40045.0,39626.0,39938.0,41909.0,41077.0,38120.0,50316.0,39300.0,0.5247,0.4722,0.7571,0.5271238485,0.4948979592,57452.126183,25000.0,18750.0,20000.0,19250.0,724,57602.0,34174.0,98153.0,81400.0,felician university,100738.64185690174,51641.47304383837,40669.86665941528,42159.09031365269,25658.574332140062,35074.24476906218,41099.90436522195,20526.85946571205,43013.00766742631,58965.58600823983,59119.40794719727,40335.278850124174,40990.08566708039,19243.930749105046,19757.102235747847,83544.31802544804,39124.19414164717
184694,Fairleigh Dickinson University-Florham Campus,Madison,NJ,4,2,18.0,0.9519,,1990,22829.0,12624.0,14383.0,21154.0,29052.0,34331.0,54204.0,38004.0,0.3645,0.6662,0.7821,0.5901960784,0.4255060729,68992.07954,25000.0,19500.0,19500.0,19500.0,2429,57273.0,33741.0,85029.0,91100.0,fairleigh dickinson university-florham campus,87268.91667550149,55631.89452397279,12956.553694757446,29817.31605989332,25658.574332140062,34629.83826162951,23430.383737137017,20013.687979069247,21711.259256883633,70809.53604824038,58781.74110898631,39005.138356746036,14761.89098476682,20013.687979069247,20013.687979069247,93499.84486631838,35235.380615868016
184773,Georgian Court University,Lakewood,NJ,4,2,18.0,0.7884,,1195,19285.0,12683.0,13347.0,15084.0,27407.0,26708.0,50671.0,37260.0,0.3315,0.5357,0.7611,0.5754422477,0.4211356467,78804.706093,21816.0,16116.0,16482.0,17250.0,654,53096.0,34657.0,68615.0,70300.0,georgian court university,70422.52311199161,52005.82479935476,13017.107930181295,28128.981868838506,22390.6983051987,35569.968425159124,19793.024239812843,16916.1848856933,15481.357409040027,80880.65636038766,54494.706509572345,38241.53918462155,13698.599664442936,16540.543357470768,17704.416289176643,72151.91102197785,27411.56813051187
185572,Monmouth University,West Long Branch,NJ,4,2,18.0,0.8902,1223.0,3684,30988.0,18924.0,19404.0,25331.0,33773.0,39015.0,62904.0,46552.0,0.3045,0.719,0.7986,0.7229795521,0.3230769231,100628.99952,27000.0,26000.0,22500.0,23291.0,1715,67991.0,48950.0,95681.0,88900.0,monmouth university,98201.52202693973,64561.07839155754,19422.51442645674,34662.68123677465,27711.260278711266,50239.48854233024,31804.316056174248,23092.716898926054,25998.293856297594,103279.86656611225,69782.0850966614,47778.31809239136,19915.15905363383,26684.917305425664,23904.554190794966,91241.89032509006,40042.77110273778
186131,Princeton University,Princeton,NJ,4,2,15.0,0.0462,1553.0,5709,6128.0,41.0,352.0,1217.0,4478.0,36094.0,84040.0,62688.0,0.1924,0.9761,0.9835,0.8639455782,0.2773972603,,10320.0,5500.0,12000.0,5500.0,329,110066.0,68313.0,197494.0,217200.0,princeton university,202696.57916606677,86253.86347492202,42.0800619047097,4595.9638343729275,10591.859484307417,70112.56753405936,6289.429740294172,12316.115679427228,1249.0593984885782,,112965.46569765311,64339.38830932784,361.27272659653204,5644.886353070813,5644.886353070813,222921.69379763285,37044.823277770534
186186,Rabbinical College of America,Morristown,NJ,4,2,24.0,0.9515,,181,15628.0,8800.0,14229.0,17300.0,16469.0,,27300.0,10650.0,0.4365,0.2222,0.7547,,0.1162790698,,,,,,66,34990.0,16679.0,67530.0,,rabbinical college of america,69308.94098597673,28019.163170696946,9031.818164913302,16902.842427040585,,17118.37445143056,16039.687986507395,,17755.73343784092,,35911.74063526323,10930.552665491667,14603.834166880837,,,,
